title,author,content
창살에 햇살이 , 김남주,<br>내가 손을 내밀면<br>내 손에 와서 고와지는 햇살<br>내가 볼을 내밀면<br>내 볼에 와서 다스워지는 햇살<br>깊어가는 가을과 함께<br>자꾸자꾸 자라나<br>다람쥐 꼬리만큼은 자라나<br>내 목에 와서 감기면<br>누이가 짜준 목도리가 되고<br>내 입술에 와서 닿으면<br>그녀와 주고받고는 했던<br>옛추억의 사랑이 되기도 한다
처음부터 내가 원했던 것은 바로 그대였답니다 , 마이클 멀베나,<br>그대를 처음 알게 되었을 때<br>내가 원했던 것은<br>그대의 미소였어요<br>그 후에는<br>그대의 격려와<br>그대의 부드러운 손길과<br>그대의 적극적인 자세와<br>그대의 사랑을 원했지요<br>또한 그대의 승낙과<br>그대의 자존심과<br>그대의 웃음을 원했답니다<br>그러나 처음부터<br>내가 원했던 것은<br>바로 그대였답니다
천년의 그리움 , 문병학,<br>비 내리는 산길을 오릅니다<br>발소리에 놀란 산새들의 젖은 날갯짓 소리<br>활엽 위에 떨어지는 빗소리가 가슴을 파고들어<br>깊숙이 가라앉습니다<br>천지간 이룰 수 없는 그리움은 없다 죄 없는 삶은 없다<br>앞뒤 없는 생각으로 산자락을 돌아들자<br>대웅전 추녀 끝 쇠물고기가 가만히 다가와<br>시린 이마를 칩니다<br>뜰 아래 비에 젖은 상사화 또다시 이승의 흙 위에 맨몸으로 눕고<br>무슨 죄값인지 대웅전 앞 귀떨어진 5층 석탑은<br>천년의 세월을 벌로 서 있습니다<br>한 마음 속의 또 다른 수천의 나를 다스려<br>간절한 그리움 하나 이루기에는<br>한 생의 죄값을 다 치르기에는<br>이승의 천년 세월은 너무 짧은가 싶습니다<br>젖은 몸이 자꾸만 떨립니다
천년의 바람 , 박재삼,"<br>천년 전에 하던 장난을<br>바람은 아직도 하고 있다.<br>소나무 가지에 쉴새없이 와서는<br>간지러움을 주고 있는 걸 보아라<br>아, 보아라 보아라<br>아직도 천년 전의 되풀이다.<br>그러므로 지치지 말 일이다.<br>사람아 사람아<br>이상한 것에까지 눈을 돌리고<br>탐을 내는 사람아."
천 일이 지나면 , 곽재구,<br>오늘 내가 한 편의 시를 쓰고<br>내일 두 편 모레 세 편 쓴다면<br>천 일 후엔 천 편의 시를 쓸 수 있을까<br>그때 나는 말하리라<br>이 아름다운 땅에 태어나<br>시간이 흐른다고 써야 할 시들을 쓰지 못한다면<br>사랑하는 사람들 또한 시간이 흐른다고<br>사랑한다 말하지 못하잖겠는가<br>써야 할 시들은 많은데<br>바람들은 맑은 햇살을 뿌리며<br>응달의 강기슭을 돌아가는데<br>울먹인 가슴 눅이며<br>이제는 고요하게 지켜보아야 할<br>두려움 모를 그리움만 들판 가득 쌓였는데<br>천 일이 지나면 혹시 몰라<br>이 아름다운 나라에 태어나<br>내가 하루 천 편의 시를 쓰지 못해 쓰러질 때<br>그때 말 못할 그리움은 밀려와서<br>내 대신 쓰지 못한 그리움의 시들<br>가을바람으로나 흔들려<br>내 사랑하는 사람들 귓속에<br>불어넣어주고 있을지
첫 눈 , 김윤희 ,오늘도 너의 힘으로 나는 걷는다.<br>소식 끊인 지 석달 열흘<br>그 가을은 이제 겨울이 되었다.<br>아직도 아무 소식은 없지만<br>첫 눈 오는 오늘도<br>너의 힘으로 나는 걷는다.<br>내리는 눈은 머리 꼭대기를 지나<br>가슴으로 뜨겁게 뜨겁게 쌓이고<br>가슴에 쌓인 눈물 차갑게 녹아서<br>물이 되고 드디어<br>볼 수도 없이 날아가 버리지만<br>오늘도 나는 잃어버린 너의<br>힘으로 나는 걷는다.
첫눈길 , 박래식,<br>당신이 내게 첫눈길을 주었을 때<br>아카시아 꽃잎들이 기쁨에 떨며<br>바람에 흩날리었습니다<br>이후로 당신 눈을 똑바로<br>볼 수 없었고<br>하늘을 우러러 미소 짓는 버릇이<br>생겼습니다<br>이후로<br>차마 마주 대할 수 없었던<br>당신의 눈빛은<br>사랑의 작은 약속이<br>되어버렸습니다<br>
첫눈오는 거리에서 , 정우경,"<br>은회색 빛이었어<br>금방 그걸 삼켜버리는 아스팔트가 미워서<br>가다 말고 멍하니......<br>마음은 아팠지만<br>어느새 하얗게 피어난<br>눈꽃나무 두어 그루 너무 아름다워<br>별빛도 띄엄띄엄 내려앉은 시간<br>이렇게 눈이 오면<br>첫눈이 오면<br>잃어버린 추억병이 재발한다고<br>거리에서 웅성대는 사람들 얘기<br>아니지, 아니야<br>추억이란 이런 날에 걸맞지 않아<br>그런데 이게 뭐야<br>자꾸만 부질없이 눈물이 나는 건<br>왜 그런 거지......"
첫마음 , 정채봉,"<br>1월 1일 아침에 찬물로 세수하면서 먹은 첫마음으로<br>1년을 산다면,<br>학교에 입학하여 새 책을 앞에 놓고<br>하루일과표를 짜던 영롱한 첫마음으로 공부를 한다면,<br>사랑하는 사이가,<br>처음 눈을 맞던 날의 떨림으로 내내 계속된다면,<br>첫출근하는 날,<br>신발끈을 매면서 먹은 마음으로 직장일을 한다면,<br>아팠다가 병이 나은 날의,<br>상쾌한 공기 속의 감사한 마음으로 몸을 돌본다면,<br>개업날의 첫마음으로 손님을 언제고<br>돈이 적으나, 밤이 늦으나 기쁨으로 맞는다면,<br>세례 성사를 받던 날의 빈 마음으로<br>눈물을 글썽이며 교회에 다닌다면,<br>나는 너, 너는 나라며 화해하던<br>그날의 일치가 가시지 않는다면,<br>여행을 떠나던 날,<br>차표를 끊던 가슴뜀이 식지 않는다면,<br>이 사람은 그 때가 언제이든지<br>늘 새 마음이기 때문에<br>바다로 향하는 냇물처럼<br>날마다 새로우며, 깊어지며, 넓어진다."
첫사랑 , 이윤학,"<br>그대가 꺽어준 꽃,<br>시들 때까지 들여다보았네<br>그대가 남기고 간 시든 꽃<br>다시 필 때까지<br>"
첫사랑의 눈동자 곁으로 , 강은교,"<br>봄이 오고 있다<br>그대의 첫사랑 곁으로<br>그대의 첫사랑의 눈동자 곁으로<br>그대의 첫사랑의 눈동자의 맨발 곁으로<br>그대의 첫사랑의 맨발이 밟은 풀잎 곁으로<br>그대의 첫사랑의 맨발의 풀잎이 나부끼는 바람 곁으로<br>그대의 첫사랑의 맨발의 풀잎의 바람 위의 아침 햇빛이 꿈꾼<br>그대의 첫사랑의 밴발의 풀잎의 바람 위의 반짝이는 소리<br>곁으로 곁으로 맴도는 그대의 첫사랑의 맨발의<br>풀잎의 바람의 아침 햇빛의 꿈 엷은 살 속<br>으로 우리는 간다. 시간은 맨머리로<br>간다, 아무도 어쩔 수 없다<br>그저 갈 뿐, 그러다 햇빛이<br>되어 햇빛 속으로 가는<br>그대와 오래 만나리<br>만나서 꿈꾸리<br>첫사랑<br>되리."
청솔 그늘에 앉아 , 이제하,<br>청솔 그늘에 앉아<br>서울친구의 편지를 읽는다<br>보랏빛 노을을 가슴에<br>안았다고 해도 좋아<br>혹은 하얀 햇빛 깔린<br>어느 도서관 뒤뜰이라 해도 좋아<br>당신의 깨끗한 손을 잡고<br>아늑한 얘기가 하고 싶어<br>아니 그냥<br>당신의 그 맑은 눈을 들여다보며<br>마구 눈물을 글썽이고 싶어<br>아아 밀물처럼<br>온몸을 스며 흐르는<br>피곤하고 피곤한 그리움이여<br>청솔 푸른 그늘에 앉아<br>서울친구의 편지를 읽는다
청포도 , 이육사,"<br>내 고장 칠월은<br>청포도가 익어가는 시절<br>이 마을 전설이 주저리주저리 열리고<br>먼데 하늘이 꿈꾸며 알알이 들어와 박혀<br>하늘 밑 푸른 바다가 가슴을 열고<br>흰 돛단배가 곱게 밀려서 오면<br>내가 바라는 손님은 고달픈 몸으로<br>청포(淸泡)를 입고 찾아온다고 했으니,<br>내 그를 맞아 이 포도를 따 먹으면<br>두 손을 함뿍 적셔도 좋으련<br>아이야, 우리 식탁엔 은쟁반에<br>하이얀 모시 수건을 마련해 두렴<br>"
초상 , 조병화 ,내가 맨 처음 그대를 보았을 땐<br>세상엔 아름다운 사람도 살고 있구나 생각하였지요<br>두번째 그대를 보았을 땐<br>사랑하고 싶어졌지요<br>번화한 거리에서 다시 내가 그대를 보았을 땐<br>남모르게 호사스런 고독을 느꼈지요<br>그리하여 마지막 내가 그대를 만났을 땐<br>아주 잊어버리자고 슬퍼하며<br>미친듯이 바다 기슭을 달음질 쳐 갔습니다
초혼(招魂) , 김소월,<br>산산이 부서진 이름이여!<br>허공중에 헤어진 이름이여!<br>불러도 주인 없는 이름이여!<br>부르다가 내가 죽을 이름이여!<br>심중에 남아 있는 말 한마디는<br>끝끝내 마저하지 못하였구나.<br>사랑하던 그 사람이여!<br>사랑하던 그 사람이여!<br>붉은 해는 서산 마루에 걸리었다.<br>사슴의 무리도 슬피 운다.<br>떨어져 나가 앉은 산 위에서<br>나는 그대의 이름을 부르노라.<br>설움에 겹도록 부르노라.<br>설움에 겹도록 부르노라.<br>부르는 소리는 비껴 가지만<br>하늘과 땅 사이가 너무 넓구나.<br>선 채로 이 자리에 돌이 되어도<br>부르다가 내가 죽을 이름이여!<br>사랑하던 그 사람이여!<br>사랑하던 그 사람이여!
촛불 , 곽재구,<br>사랑하는 이여<br>그대 산 너머 떠날 때<br>내게 촛불 하나 주었습니다<br>어디서 무엇을 밝히리라는 따뜻한 언어인가요<br>사랑하는 이여 오늘밤<br>은하수 너머 당신이 사는 먼 마을까지<br>촛불 하나 들고 끝없는 하늘길 오르내리는<br>사내 하나 있습니다.
촛불을 켜세요 , 백창우 ,"<br>1<br>가난한 그대 손길로<br>조그만 촛불을 켜세요<br>이렇게 소나기 내리는 밤엔<br>촛불을 켜세요<br>어둠의 바다를 지나<br>누가 걸어오나요<br>그대여, 시를 적는 마음으로<br>촛불을 켜세요<br>그 빛 하나, 젖은 하늘에<br>별이 되어<br>우리들 눈물 속에 반짝이도록<br>그대여, 촛불을 켜세요<br>새벽은 너무 멀어요<br>외로운 사람들의 마을에<br>촛불을 켜세요<br>2<br>바흐의 음악인가요<br>그대여, 촛불을 켜세요<br>무거운 첼로의 물결이<br>가슴에 몰아쳐와요<br>차가운 침묵의 시간에<br>누가 눈을 뜨나요<br>그대여, 종을 울리는 마음으로<br>촛불을 켜세요<br>그 빛 하나, 추운 세상에<br>별이 되어<br>우리들 마음속에 타오르도록<br>그대여, 촛불을 켜세요<br>새벽을 기다리지 말아요<br>등이 굽은 사람들의 마을에<br>촛불을 켜세요"
최고의 삶 , 서은영,"<br>당신을 사랑하는 것은<br>살아 있는 것이고<br>당신을 위한 사랑의 행위가 되며<br>그 행위 자체<br>아니, 사랑의 행위 그 이상의 것이 됩니다.<br>우리 사랑을 유지하기 위해<br>삶을 억제하라고<br>서로를 얽매어서는 안 됩니다.<br>삶을 억제함은<br>우리 사랑의 종말인 까닭입니다.<br>당신을 사랑하는 것은<br>우리 관계가 창의력을 불어넣는 것이며<br>갈등 속에서<br>일치하고자 주력하는 것입니다.<br>사랑한다는 것은<br>최고의 삶이며<br>최고의 삶은<br>사랑한다는 것입니다."
추억 밟기 , 박창기,"<br>길 위의 길을 걸어가는<br>우리들의 한 생애, 그건<br>위대한 추억 밟기<br>날마다 걷는 나의 길에서<br>나는 오히려 그리움을 밟으련다<br>먼 훗날 나의 길을 되돌아볼 때<br>아름다워서 너무나 서러웠다고 말할 수 있게<br>오늘 한 발자국에도 예사롭지 않게 하련다<br>애써 뒤따르다 놓쳐버린<br>앞서 가는 발자국 하나보다<br>진흙탕 속에 발 내린<br>열망의 오늘이 왜 더 사랑스러운 것인지<br>그날을 위해 준비하는 나의 길이<br>지순(至純)한 추억들만 그리며 더욱 따르게 하소서<br>지고(至高)한 발자국만 닮게 하소서<br>빛살에 쌓인 오늘 하루<br>그것이 은총임을 고마워하게 하소서"
추억 , 조병화,<br>잊어버리자고<br>바다 기슭을 걸어보던 날이<br>하루<br>이틀<br>사흘.<br>여름 가고<br>가을 가고<br>조개 줍는 해녀의 무리 사라진 겨울 이 바다에<br>잊어버리자고<br>바다 기슭을 걸어가는 날이<br>하루<br>이틀<br>사흘.<br>
추억이라는 말에서는 , 이향아,"<br>추억이라는 말에서는<br>낙엽 마르는 냄새가 난다.<br>가을 청무우밭 지나서<br>상수리밭 바스락 소리 지나서<br>추억이라는 말에서는<br>오소소 흔들리는<br>억새풀 얘기가 들린다<br>추억이란<br>영영 돌아오지 않는다는 말<br>그래서 마냥 그립다는 말이다.<br>지나간 일이여,<br>지나가서 남은 것이 없는 일이여.<br>노을은 가슴속 애물처럼 타오르고<br>저녁 들판 낮게 깔린 밥짓는 연기.<br>추억이라는 말에는<br>열 손가락 찡한 이슬이 묻어 있다."
추억 한 잔 , 김지향,"<br>꿈통에 대못을 박고<br>다시는 열지 않기로 했다<br>나의 이 굳은 결의 앞에<br>기억의 스크린이<br>책장처럼 넘어간다<br>스크린 한 토막 뚝, 잘라내어<br>가슴의 가마솥에 넣고 천천히 끓인다<br>허름한 삶 한 자락이<br>조청처럼 졸아들어<br>추억 한 잔으로 남았다<br>한 잔 속에 가라앉아 타고 있는<br>비릿한 추억의 눈을<br>만지작거리는 나에게<br>꿈통에 박힌 대못이 크게 확대되어 왔다<br>성급한 나의 결의를<br>저항이나 하듯이"
친구 , 이계설 ,하루를<br>서로 나누고 싶다는 친구<br>헤겔과 칸트의 금화들로<br>불룩한 주머니를 털어 놓으며<br>이 금화로는<br>빵을 살 수가 없다고 한다.<br>내 눈에 비친 무용의 동전들은<br>모두 보석처럼 빛이 나고<br>장미 꽃송이를 쥐고 온 손에<br>흰 피가 뚝뚝 떨어지는데<br>현실의 가시에<br>친구는 깊이 찔려 있었다.
친구에게 , 전혜령,<br>오늘은<br>문득 멀리 있는 친구에게<br>한 장의 편지를<br>쓰고 싶습니다.<br>사랑하는 친구에게<br>반가운 소식을<br>전할 수 있다는 것이<br>몹시 행복합니다.<br>날은 점차 어두워지고<br>하늘이<br>어둠으로 물들면<br>작은 별 하나 떠오릅니다.<br>그 별을<br>물끄러미 보고 있으면<br>친구의 얼굴이<br>그 위에 겹쳐집니다.<br>삶은 타오르는 촛불처럼<br>자신의 몸을 불사르면서<br>누군가에게 빛을 던지는 그런 것이라는 사실을<br>다시 한 번 떠올리게 됩니다.<br>문득 작은 별 위에<br>사랑 하나 걸어두고 싶습니다.
친구란 , 작자 미상,"<br>친구란 당신이 그리움 속을 헤맬 때에<br>문득 그리워지는 얼굴이며,<br>당신이 살아있을 때에<br>곁에 있어주기만을 바라는 사람입니다.<br>친구란 당신이 울고 있을 때 그 눈물을 닦아줄 수 있고<br>당신의 환한 미소에 응답할 사람이며,<br>당신이 어디에 있건 당신 생각을 하는 사람입니다.<br>친구란 받을 것을 기대하지 않으며,<br>자기의 모든 것을 주려하는 사랑의 존재입니다.<br>그러기에 당신의 아픔, 당신의 슬픔을<br>나눠 가질 수 있도록 기도하는 사람입니다.<br>친구란 당신이 좌절해 있을 때<br>당신에게 따뜻한 느낌만을 줄 수 있는 사람이며,<br>당신이 홀로 길을 걷고 싶을 때<br>당신의 그 마음을 아껴줄 수 있는 사람입니다.<br>친구란 당신이 외로울 때 전화를 걸고 싶은 사람이며,<br>짤막한 사연을 보내고픈 사람입니다.<br>친구란 당신의 모든 것을 사랑해 줄 수 있는 사람이며,<br>뜻하지 않은 이별을 할 때도<br>당신의 행복만을 빌어줄 사람이 바로 친구입니다."
친구란 , 수잔 폴리스 수츠 ,친구는 네가 하는 모든 일에<br>영향을 주는 사람<br>친구는 네가 생각하는 모든 것에<br>영향을 주는 사람<br>친구는 즐거울 때<br>찾아오는 사람<br>친구는 괴로울 때<br>찾아오는 사람<br>친구는 네가 무엇을 하든<br>그것을 이해하는 사람<br>친구는 너에 대한 진실을<br>너에게 말해주는 사람<br>친구는 네가 경험하는 것을<br>항상 알고 있는 사람
친절이란 사랑으로 , 김인숙,<br>아이야!<br>친절이란 사랑이란다<br>비 개인 오후처럼<br>몸에 배인 소박함 그대로<br>첫 만남의 반가움 그대로<br>한 송이 아름다운 꽃이어야 되잖니?<br>낙엽이 곱게 물들며 지는 것은<br>이듬해 새 잎을 피우기 위함이듯<br>네가 서 있는 그 자리<br>다소곳이 미소를 머금고<br>친절이란 사랑을 보이렴<br>네가 너를 아끼듯<br>친절이란 이름으로<br>다정한 사랑을 담으렴<br>
타는 그리움으로 , 최옥,"<br>그리움 담아서 나무를 바라보면<br>나뭇잎은 어느 새 내게로 다가서는<br>그대 옷깃이 됩니다<br>몸 한번 닿을 수 없는<br>우리 사랑<br>그래서 마주보고 서도<br>늘 목이 마른 간절한 그리움<br>그리움 담아서 별을 보면<br>별은 어느 새<br>그대 따뜻한 눈빛이 됩니다<br>어느 날, 나 눈 뜨면<br>그대 사랑 이슬처럼 사라질까<br>오랫동안 잠 못 드는 밤<br>한아름 허공을 안고<br>가만히 그리움을 견딥니다"
텅 빈 마음에 , 정우경,<br>나를 채우는 연습을 해야겠다<br>다른 사람에 대한 생각으로<br>그토록 아파하던 나의 마음에<br>그들이 떠나면 비어버릴<br>텅빈 마음에<br>이젠<br>나 혼자 나를 채우는 연습을 해야겠다<br>그들이 없어도 아프지 않을<br>그런 마음을<br>때론 나만으로 채워진 나로 인하여<br>어쩌면 조금씩 아프기도 하겠지만<br>그러나 가끔 그들 생각에<br>아주 많이 아파오는 마음보다는<br>차라리 조금씩 아파하는 내가 되면서<br>이젠 나 혼자 나를 채우는 연습을 해야겠다.
토란잎에 궁그는 물방울같이는 , 복효근,<br>그걸 내 마음이라 부르면 안 되나<br>토란잎이 간지럽다고 흔들어 대면<br>궁글궁글 투명한 리듬을 빚어내는 물방울의 둥근 표정<br>토란잎이 잠자면 그 배꼽 위에<br>하늘 빛깔로 함께 자고선<br>토란잎이 물방울을 털어 내기도 전에<br>먼저 알고 흔적 없어지는 그 자취를<br>그 마음을 사랑이라 부르면 안 되나<br>
편지 , 김남조 ,<br>그대만큼 사랑스러운 사람을 본 일이 없다.<br>그대만큼 나를 외롭게 한 이도 없다.<br>그 생각을 하면 내가 꼭 울게 된다.<br>그대만큼 나를 정직하게 해준 이가 없었다.<br>내 안을 비추는 그대는 제일로 영롱한 거울<br>그대의 깊이를 다 지나가면 글썽이는 눈매의 내가 있다.<br>나의 시작이다.<br>그대에게 매일 편지를 쓴다.<br>한귀절 쓰면 한귀절을 와서 읽는 그대<br>그래서 이 편지는 한번도 부치지 않는다.
편지 , 윤동주,<br>그립다고 써보니 차라리 말을 말자<br>그냥 긴 세월이 지났노라고만 쓰자<br>긴긴 사연을 줄줄이 이어<br>진정 못 잊는다는 말을 말고<br>어쩌다 생각이 났었노라고만 쓰자<br>그립다고 써보니 차라리 말을 말자<br>그냥 긴 세월이 지났노라고만 쓰자<br>긴긴 잠 못 이루는 밤이면<br>행여 울었다는 말을 말고<br>가다가 그리울 때도 있었노라고만 쓰자
편지 , 윤동주,<br>누나<br>이 겨울에도<br>눈이 가득히 왔읍니다<br>흰 봉투에<br>눈을 한 줌 넣고<br>글씨도 쓰지 말고<br>우표도 붙이지 말고<br>말쑥하게 그대로<br>편지를 부칠까요?<br>누나 가신 나라엔<br>눈이 아니 온다기에<br>
편지 , 헤르만 헤세,<br>서쪽에서 바람이 불어옵니다<br>보리수나무 거칠게 출렁대며<br>나뭇가지 사이로 달님이<br>내 방 속을 엿보고 있습니다<br>나를 버리고 떠난<br>사랑하는 연인에게<br>긴 편지를 썼습니다<br>달님이 편지 위를 비쳐 줍니다<br>부드럽고 고요한 달빛이<br>글자 위를 스쳐갈 때<br>내 마음 너무 슬퍼서<br>잠도 달님도 저녁 기도도 잊고 맙니다<br>
편지 1 , 이성복,"<br>처음 당신을 사랑할 때는 내가 무진무진<br>깊은 광맥 같은 것이었나 생각해 봅니다<br>날이 갈수록 당신 사랑이 어려워지고<br>어느새 나는 남해 금산 높은 곳에 와 있습니다<br>낙엽이 지고 사람들이 죽어가는 일이야<br>내게 참 멀리 있습니다<br>당신을 사랑합니다,<br>떠날래야 떠날 수가 없습니다<br>"
편지를 쓰겠습니다 , 경요,<br>낙엽 지는 이 계절<br>나는 그리운 사람에게<br>한 통의 편지를 쓰겠습니다.<br>나의 가슴속에 담긴 진실을 전할<br>낙엽 지는 이 계절에 편지를 띄울<br>사람이 있다는 것이<br>정말 다행입니다.<br>서재에서 차 한잔을 끓이면서<br>시간이 소중하다는 것을 새삼 느끼며<br>편지를 쓸 수 있는 사람이 있다는 것이<br>참으로 감사하고 다행이라고 생각합니다.<br>창문으로 불어오는 서늘한 바람이<br>나의 이마와 머리카락을 스칩니다.<br>아침 뜨락의 청결함을 바라보며<br>삶을 생각하고 사랑을 꿈꾸었던<br>아름다웠던 그 시간들을 떠올리면서<br>진정 그리운 그 사람에게 편지를 쓰겠습니다.<br>어느덧 한 통의 편지를 다 쓰고<br>마침표를 찍었습니다.<br>사랑한다.<br>사랑한다는 마침표를 말입니다.
평행선 , 김남조,<br>우리는 서로 만나 본적도 없지만<br>헤어져 본적도 없습니다<br>무슨 인연으로 태어 났기에<br>어쩔 수 없는 거리를 두고 가야만 합니까<br>가까와지면 가까와질까 두려워하고<br>멀어지면 멀어질까 두려워하고<br>나는 그를 부르며<br>그는 나를 부르며<br>스스로를 져버리며 가야만 합니까<br>우리는 아직 하나가 되어 본적도 없지만은<br>둘이 되어 본적도 없습니다
평행선 인연 , 정우경 ,<br>너는 자꾸 내게 온다며<br>이리로 이리로 오고<br>나는 자꾸 네게 간다며<br>그리로 그리로 간다<br>언젠가는 한 곳에서<br>만나지려나<br>이렇게 서로 엇갈린<br>인연들 엮어가며<br>우리 서로 가까워지자며<br>너는 자꾸 이리로 오고<br>우리 서로 사랑하자며<br>나는 자꾸 그리로 간다<br>몇 겁의 세월에도<br>만날 수 없는 만나지지 않는<br>평행선 위에서 자꾸만 자꾸만<br>우리는 비켜 지나간다.
푸른 밤 , 나희덕,"<br>너에게로 가지 않으려고 미친 듯 걸었던<br>그 무수한 길도<br>실은 네게로 향한 것이었다<br>까마득한 밤길을 혼자 걸어갈 때에도<br>내 응시에 날아간 별은<br>네 머리 위에서 반짝였을 것이고<br>내 한숨과 입김에 꽃들은<br>네게로 몸을 기울여 흔들렸을 것이다<br>사랑에서 치욕으로,<br>다시 치욕에서 사랑으로,<br>하루에도 몇 번씩 네게로 드리웠던 두레박<br>그러나 매양 퍼 올린 것은<br>수만 갈래의 길이었을 따름이다<br>은하수의 한 별이 또 하나의 별을 찾아가는<br>그 수만의 길을 나는 걷고 있는 것이다<br>나의 생애는<br>모든 지름길을 돌아서<br>네게로 난 단 하나의 애움길이었다"
푸르른 날 , 서정주,<br>눈이 부시게 푸르른 날은<br>그리운 사람을 그리워하자<br>저기 저기 저 가을 꽃 자리<br>초록이 지쳐 단풍 드는데<br>눈이 내리면 어이 하리야<br>봄이 또 오면 어이 하리야<br>내가 죽고서 네가 산다면!<br>네가 죽고서 내가 산다면!<br>눈이 부시게 푸르른 날은<br>그리운 사람을 그리워하자.
풀 , 김수영,<br>풀이 눕는다.<br>비를 몰아오는 동풍에 나부껴<br>풀은 눕고<br>드디어 울었다.<br>날이 흐려서 더 울다가<br>다시 누웠다.<br>풀이 눕는다.<br>바람보다도 더 빨리 눕는다.<br>바람보다도 더 빨리 울고<br>바람보다 먼저 일어난다.<br>날이 흐리고 풀이 눕는다.<br>발목까지<br>발밑까지 눕는다.<br>바람보다 늦게 누워도<br>바람보다 먼저 일어나고<br>바람보다 늦게 울어도<br>바람보다 먼저 웃는다.<br>날이 흐리고 풀뿌리가 눕는다.
풀꽃 , 나태주,<br>자세히 보아야<br>예쁘다<br>오래 보아야<br>사랑스럽다<br>너도 그렇다<br>
풀꽃 , 이외수 ,<br>세상길 오다가다<br>나도 법문 같은 개소리<br>몇 마디쯤 던질 줄은 알지만<br>낯선 시골길<br>한가로이 걷다 만나는 풀꽃 한 송이<br>너만 보면 절로 말문이 막혀 버린다<br>그렇다면<br>내 공부는 아직도 멀었다는 뜻
풀잎이 아름다운 이유 , 김무화,<br>풀잎이 아름다운 이유는<br>바람에 흔들리기 때문이다.<br>풀잎이 바람에 흔들리는 것은<br>바람의 향기를 알았기 때문이다.<br>향기를 모르는 도시의 건물들은<br>바람에 흔들리지 않는다.<br>바람의 향기를 아는 풀잎<br>그가 흔들리는 것은<br>바람의 향기를 탐내는 것이 아니라<br>감탄하여 고개를 숙이는 것이다.<br>바람 앞에<br>고개 숙일 줄 아는 풀잎은<br>바람의 향기를 사랑할 뿐<br>절대 바람에 꺽이지 않는다.<br>풀잎이 아름다운 것은<br>바람의 향기를 사랑하고도<br>그 바람에 꺽이지 않기 때문이다.
풍경 , 전민호,<br>울 안에 풍경 하나를<br>달았습니다<br>바람 불어 풍경 소리 들리면<br>설렘이 시작됩니다<br>그대 창가에 달린<br>풍경이 되고 싶습니다<br>아주 잊고 사는 건 아닌지<br>바람 불어오면 몸 부딪쳐<br>당신을 깨우고<br>그 소리 따라 나를<br>바라보게 하고 싶습니다
하나면 좋겠어요 , 김기만 ,하나면 좋겠어요<br>하나면 행복하겠어요<br>그대에게 줄 수 있는 것은 적지만<br>둘로 나누면 너무 적지만<br>그대와 나 사이엔<br>하나면 행복하겠어요<br>무언가를 나눠 줄 수 있다는 건<br>행복한 소망<br>가을가에 흐르는 미소<br>그대에게 보여줄 화려함은 없을지라도<br>늘 푸른 하늘같은 마음<br>하나<br>그대와 나 사이엔<br>하나면 행복하겠어요<br>그리운 이여<br>아름다운 이여<br>하나면 좋겠어요<br>그대와 나 사이<br>나눌 수 있는 마음 하나면<br>정말 행복하겠어요
하나를 선택해야 한다면 , 작자 미상,<br>세상엔<br>지키고 싶지 않은 것 만큼<br>지키고 싶은 것들이 많습니다<br>세상엔<br>소중하지 않은 것 만큼이나<br>소중한 것들이 많습니다<br>또 세상엔<br>추한 것 만큼이나<br>아름다운 것들이 많습니다<br>그러나 그들 중에서 하나를<br>선택해야 한다면<br>굳이 그래야만 한다면<br>망설임 없이 그대를 택하겠습니다<br>그대 때문에 아파하더라도<br>후회하게 되더라도<br>꼭 그래야만 될 것 같습니다
하늘 , 이동식,<br>친구야<br>길을 가다 지치면<br>하늘을 보아<br>하늘은 바라보라고 있는 거야<br>사는 일은 무엇보다 힘든 일이니까<br>살다보면<br>지치기도 하겠지만<br>그러더라도 그러더라도<br>체념해 고개를 떨구지 말라고<br>희망마저 포기해<br>웃음마저 잃지 말라고<br>하늘은 저리 높은 곳에 있는 거야<br>정녕 주저앉고 싶을 정도의<br>절망의 무게가<br>몸과 마음을 짓눌러 와도<br>용기를 잃지 말고 살라고<br>신념을 잃지 말고 살라고<br>하늘은 저리 높은 곳에서<br>우릴 내려다보고 있는 거야<br>친구야<br>어느 때이고<br>삶이 힘듬을 느끼는 날엔<br>하늘을 보아<br>그리곤 씨익하고 한번<br>웃어 보려므나
하늘 , 윤상규,<br>비어 있는 하늘에<br>그리운 이의 얼굴을<br>새겨 넣는다<br>눈을 새겨 넣는다<br>여지껏 아무도 돌보지 않고<br>뒤란에 버려뒀던 하늘<br>그리운 이 앞에<br>펼쳐 널고<br>그 빛나는 얼굴을<br>새겨 넣는다.
하늘 , 박두진,"<br>하늘이 내게로 온다<br>여릿여릿<br>머얼리서 온다<br>하늘은, 머얼리서 오는 하늘은<br>호수처럼 푸르다<br>호수처럼 푸른 하늘에<br>내가 안긴다 온몸이 안긴다<br>가슴으로, 가슴으로<br>스미어드는 하늘<br>향기로운 하늘의 호흡<br>따가운 볕<br>초가을 햇볕으로<br>목을 씻고<br>나는 하늘을 마신다<br>자꾸 목말라 마신다<br>마시는 하늘에<br>내가 익는다<br>능금처럼 마음이 익는다"
하늘 냄새 , 박희준,<br>사람이<br>하늘처럼<br>맑아 보일 때가 있다<br>그때 나는<br>그 사람에게서<br>하늘 냄새를 맡는다<br>
