장승리,지하철에서 만난 여자,"역삼동을 가려면 이리로 가는 것이 맞나요<br>그렇다는 대답을 서너 차례 듣고서도<br>또다시 묻는 여자<br>역삼동을 가려면 이리로 가는 것이 맞나요<br>검은 뒤통수들이 뱉어 놓은 가래침이<br>여자 얼굴 위로 흥건하다<br><br>물결이 될 수 없어 아픈 여자<br>바람 한 다발 꺾어 그 품에 안겨 주고 싶은데<br>출렁이고 싶어<br>칼 한 자루 손에 쥐고<br>이리저리 제 몸을 헤집어도<br>붉은 빗방울 하나<br>제 목을 적시지 못하는 여자<br><br>고여 있는 제 몸 더러운 물도<br>양 손으로 떠올려 놓고 보면<br>투명한 것을<br>더러운 투명함만 헤아리고 또 헤아리다<br>결국 제 가슴에 강물을 포개 놓고<br>바느질을 시작하는 여자<br><br>안 땀, 겉 땀<br>흰 이빨 훤히 드러내며<br>강물 위로 번지는 백치의 웃음이<br>내 입술을 억지로 잡아당긴다"
하여진,파전과 우산과 k의 기록,"1.<br>사냥이나 전쟁처럼 피비린내 나는 놀이다<br>실체의 빛을 주기 위한 무익한 놀이다<br>오늘, 뜨겁고도 우울한 놀이가 끝났다<br>우리는 모여 소박한 주문을 한다<br>아저씨 파전 하나요<br>이때 말의 부정적 축복이 끼어든다 메말라진 정신을 표현하듯<br>촉촉한 방언으로 “ 막걸리도요 ” 추가 주문한다<br>뜨거운 번철 위에서 죽은 영혼의 심장들이 스스스 살아나는 저녁 아홉 시,<br>이쯤에서 한 번 뒤집어야지<br>우후! 눈물도 익어야 새들처럼 날아오른다<br>테두리가 자글거리도록 시간을 가져야 했어<br>둥근 파전 속에 예각과 둔각의 적의를 곤두세웠다<br><br>빗줄기는 더 빳빳해져가고<br>길 건너 헤어샵에 수건을 둘러쓴 손님들이 앉아 중화제를 기다리고 있다<br><br>2.<br>잃어버렸거나 잃어버려야 할 시간의 관을 쓰고<br>어깨 위로 떨어진 빗방울을 쓸어준다<br>네 눈빛이 물에 가라앉은 돌멩이처럼 잔잔하다<br><br>3.<br>너와 헤어지고<br>비를 다르게 부른다<br>재치 있는 별명, 은밀한 살의, 멍, 얼룩무늬 방패, 훈제한 청어.<br>기껏해서, 사랑<br>원본은 사라졌다."
이영균,달 오르는 소리,"저 소리 들리시나요<br>갈 뫼 골 동산 너머 오는<br>저 두둥실 막 떠오르는 만월 말이에요<br><br>머슴애들은 쥐불을 놓고요<br>계집아이들은 둥글게 손을 잡고요<br>벌판엔 달빛 한 줄씩 소원을 써가요<br><br>저 보름달 초가마을 그때는<br>잡을 수 없을 만큼 너무 컸고요<br>아파트 마을 되고는<br>너무 높아서 잡을 수가 없어요<br><br>달빛, 밤 밝혀 써 내리는 소원<br>예전처럼 깨알 같아요"
박해옥,여름날의 팡파르,환장하게 볕 좋은 오후 간식 때쯤<br>낙조 2길 정자나무에서 낙성식이 있으니<br>근동에 주민들은 다 모이라고 들뜬 목청으로 깍깍대는 방송<br>궁금증에 달려가 나무아래 서니<br>덧개덧게 에둘린 잎사귀에 가려 잔칫집은 보이질 않고<br>쏟아져 내리는 햇발 침에 눈만 시린데<br>구경꾼으로 나온 바람이 기합을 한 토막 넣자<br>그제야 엿보이는 비밀의 城<br>언제 저렇게 바지런을 떨었을까<br>석가래 주춧돌은 어떻게 날랐을까<br>하늘 쪽으로 채광창 들이고 문턱을 낮게 낸 까치집 한 채가 덩그랗다<br>선한 이웃을 만난 것이 얼마나 고마운 일인가<br>아롱이다롱이 줄줄이 낳아 깨볶으며 살라고 한 덕담 해주고<br>낙성식 술 한 잔 얻어먹고 돌아서는 길<br>둥지를 품은 젊은 엄마들이 벤치에 졸졸이 나앉아<br>까치처럼 까륵대며 말바람에 신명이 났다<br>콩나물대가리 같은 꼬맹이들이 노란 셔틀에서 콩콩 뛰어 내려<br>어미의 날갯죽지로 깃드니<br>시샘이 난 이파리 몇이 색종이가루처럼 날리는<br>정자나무 쉼터
함명춘,정선 여자,"그녀가 나비를 두려워한다는 것을 안 건 최근의 일이었다<br>청소원이 열어 놓은 창문을 통해 날아든 나비를 보고<br>자신의 방에서 비명을 지르며 뛰어나온 것이다<br><br>그녀의 고향은 강원도 정선이었다 다섯 고개는 넘어야<br>밥풀때기 같은 집 한 채 겨우 볼 수 있는,<br>지천에 깔린 바람 소리와 맑은 공기를 오디처럼 따먹으며 자랐다<br><br>입사한 뒤 그녀가 처음 한 일은 잔심부름과 차를 타주는 일이었다<br>그녀의 들국화 차는 가히 일품이었다<br>한번 먹으면 하루 내내 온 몸에서 들국화 향내가 떠나질 않았다<br><br>그녀가 걸을 때마다 그녀의 몸에선 들국화 향내가 났다<br>나이든 직장 상사의 손에서 들국화 향내가 나는 건 분명<br>또 그녀의 엉덩이를 만졌다는 증거였다<br><br>우연히 색깔을 보는 눈과 디자인 감각이 남다르다는 걸 눈치챈<br>사장이 그녀에게 방한 칸을 마련해 주었다 밤낮없이<br>그녀가 디자인한 옷들은 매장에 진열되기가 무섭게 팔려 나갔다<br>조금씩 그녀는 선망의 대상이 되어갔다<br><br>하루는 짓궂은 동료들이 쓰레기 비밀 봉투 가득 잡아 온<br>나비들을 그녀의 서랍 속에 풀어놓았다<br>평소와 다름없이 출근을 한 그녀가 서랍을 연 순간<br>나비 떼가 쏟아져 나와 그녀를 덥쳤다<br><br>짧은 비명이 이어졌고 문을 열고 들어가자 방은<br>그녀가 신었던 빨간 하이힐과 물방울무늬의 투피스만이<br>벗겨져 있을 뿐 책상 위엔 뿌리째 뽑힌 들국화 한 그루가 놓여있었다<br><br>백방으로 찾아보았지만 그녀의 행방은 찾을 수 없었다<br>확실한 건 누구도 그녀의 방에 들국화를 놓고 나온 적이 없다는 것이었다<br>들국화는 인근 쓰레기장에 버려졌고 이내 소각되었다<br><br>아무도 책상 위의 들국화가 그녀라는 사실을 알지 못했다"
권도중,비어 하늘 가득하다,없어도 여기에서 비어 하늘 가득하다<br>구름이 바람 따라 수위(水位)아래로 잠긴다<br>한 방울 물감이 구절초 핀 산천에 풀린다<br><br>당신이 집을 두고 바람으로 지낸다<br>편지를 써서 버린다 문득 바람 베인다<br>입술이 들꽃으로 앉아 길게 그늘로 간다
진혜진,조롱박,"조롱박은 연리지의 반대말<br><br>한 몸으로 태어난 두 개의 몸<br>미처 몰랐던 반쪽의 반쪽<br><br>생으로 쪼개질 때 당신에게 흘러드는 나를 보았다<br>내게서 등 돌리는 소리<br><br>한때 우리는<br>덩굴손에 매달린 요가 자세처럼<br>어느 수행자의 허리춤에서 물구나무로 서 있기도 했지<br><br>조롱이 조롱조롱<br>어떻게 매달려 살거니 어떻게 견딜거니<br>받아 삼키면 아픈 말들<br><br>달을 퍼 담던 약수터에서<br>막걸리집까지 걸어 나간 표주박<br>엇갈린 길<br>우리임을 증명할 수 있을까<br><br>목이 탄 햇살의 눈총이 카톡 알람처럼 쏟아지는 약수터<br>당신은 평생 약수에 젖고<br>나는 어느 저잣거리에서 술에 절어 늙어 간다<br><br>우리는 헛 몸<br>언제 한 몸이었던가<br>텅 빈 속을 채우지 않으면 살 수가 없는<br><br>위아래가 사라진 표주박, 맞닿으면 몸이 뚜껑일 수도 뚜껑이 몸일 수 있다"
이시향,살구 봅시다,"몇 달 동안<br>일자리 구하지 못한 아빠지만,<br>여전히 바쁘다<br><br>벚나무에 매달린 빨간 버찌<br>찍고 와서 자랑하고<br>또, 하루는 초록 매실도 찍어오고<br>주렁주렁 매달린 풋복숭아도<br>찍어서 보여준다<br><br>집에서는 한숨만 주렁주렁 매단 아빠<br>오늘도 노랗게 익은 살구 찍고 와서<br>세월 빠르다며 보여주는 아빠께<br>엄마가 한마디 한다<br><br>살구 봅시다<br>살구!"
박 일,산죽 아래,"산죽(山竹)부딪는 소리니<br>무서워 말라고 했다<br>너는 산이 우는 중이라 했다<br><br>그 밤, 산중의 바람은 차가웠고 너의 막차는 떠났다 풀칠 안 된 겉봉에서 편지가 쏟아지듯이 시월도 고샅으로 꼬리를 감추어 가던 가을, 몸 비비는 산죽(山竹)의 체온 쌓인 간이승강장에서 여태 얼마나 많은 사람들이 부둥켜안고 헤어졌을까 밀봉된 시간처럼 가버린 안부는 냉혹한 추억이 된다 피안의 껍질은 견고해서 매미 울음도 귓전을 비켜가고 물풍금의 변주곡은 삐걱대는 대문 앞에서 악보를 접는다 불 꺼진 툇마루의 네모난 받침돌과 징검돌에 발등을 찍힐 때마다 희미하던 네 모습 눈앞에 곧바로 서곤 하는데, 그리움은 애초에 잴 수가 없는 거리여서 내 뼛속은 이대로 가난해야만 하는가 아직도 익숙한 맑은 웃음기가 처마를 벗어나기까지 늙은 사과는 몇 번의 모습을 바꿔 달아야 하나<br>거울 속 얼굴이 몇 백 번 겹쳐보여야 푸른 산죽(山竹)은 마른 울음이 되나"
김용두,장미꽃을 해부하다,장미가 제 사후의 일에 골몰하다<br>보험을 들었다<br>밀로의 비너스처럼 우아한 포즈를 취하면서<br>아랫도리를 벗었다<br>하나뿐인 순결을 담보로 내밀었다<br>바람이 은밀한 부위를 들추자<br>온몸에 가시를 세웠다<br>가녀린 생이 바람에 떨고 있다<br>허공은 포주처럼 뒷배경을 자처했다<br>곤충들이 몇 번씩 붉은 방을 드나들며<br>낮거리에 취해갔다<br>장미의 신음이 깊어지는 한낮이다<br>관음증으로 햇빛이 달아오르자<br>서늘한 밤이 냉각팬을 가동했다<br>비로소 한 생이 휴식에 들었다<br>무더위에 붉은 방들이 소리 없이 허물어진다<br>바람이 길바닥에 피를 뿌리자<br>매달린 보험증권들 얼굴을 내민다
서윤후,희미해진 심장으로,좋은 일에 쓸 예정이다 오늘치의 어둠을 모아서 어두웠던 것을 빛나 보이게 할 생각이다<br><br>단 한 번의 불을 켜기 위해 새가 날아오른다<br>수비대는 밤새 침묵으로 방어했다<br>그 무기가 탐나서<br>곧 전쟁이 시작될 것이다<br><br>어깨와 어깨 사이에 뼈가 있다<br>두 사람을 잇기 위해서 부러져야 하는 뼈<br>예쁘게 웃는 사람의 하얀 앞니가<br>오늘의 기분을 구부리는 데 성공한다<br><br>여름에 본 소년이 가을에도 소년이었을 때<br>겨울이 되면 안아줄 것이다<br>데리러 가지 못한 봄에는 서로 모른 체하더라도<br>꽁꽁 언 피는 뺨과 귓불에 그치게 될 것이다<br>난생처음 본 난로 앞에서<br>견디지 못한 몇 초와<br>견디고 있는 몇 년을 교환할 것이다<br>붉은 입술이 심장의 구멍이 될 때<br>머뭇거리는 일을 그만두고 싶을 것이다
전비담,꽃의 체온,"겨우내 엠뷸런스가 울어서 그 병원에는<br>곧 떨어질 이름들만 피었다<br>영안실로 가는 침대의 난간을 움켜쥐고<br>절뚝이며 따라가는 얼굴처럼<br>하얗게 질려서<br><br>기어코 봄날 초입에<br>한주먹 틀어막은 울음이<br>툭. 떨어진다<br>이제는 저 혼자 복도를 걸어나갈 수 없는 것들이<br>군데군데 멍이 들거나 구멍이 뚫린 채로<br>하나씩 호명될 때마다<br>한 줌의 시든 수의로 기록되는,<br><br>목련! 하고 부르면<br>뚝.<br>뚝.<br>한웅큼의 하얀 종말이 뛰어내릴 때<br>찬란하게 하얀 것들에서는<br>포르말린의 체온이 풍긴다<br><br>꽃,<br>하고 입술 오므리면<br>죽음,<br>하고 휘어진 복도를<br>힘없이 돌아 나오는 메아리<br><br>건물 뒤편에서<br>시신을 말리는 냉각팬이<br>쉴 새 없이 돌아간다<br>누가 저걸<br>죽은 꽃들의 누적된<br>향이 앓는 소리라 했나<br><br>목련 피는 소리 갸르릉거리는 밤에는<br>죽은 내 친구가 입 안 가득<br>덜 삭은 생을 물고 양치하는 소리 들리지<br><br>하얀 꽃색 버려두고<br>꽃향이 자꾸 내 뒤를 밟는 건<br>일찍 떠나 비릿해진<br>꽃의 체온 때문,"
정유화,껍데기의 사랑,나는 알맹이를<br>사랑하는 껍데기가 좋다.<br>품속의 어린 눈빛들이<br>소란을 떨며 빛을 그리는<br>순간에도<br><br>소나기와 함께 서서<br>하루 종일 젖은 얼굴로 웃고<br>난세의 햇빛 몰려와<br>등허리까지 타고 놀 때<br><br>얘들아 다 왔다<br>가을의 종착역이어야 하며<br>손 툭툭 털고 일어서는 껍데기들<br><br>이제 내게로 와서<br>일생을 껍데기로 살자고 한다.<br>삐걱거리는 걱정의 창문을<br>기쁨의 창문으로 갈아 끼우며<br><br>가난한 영혼까지 감싸는<br>빛의 껍데기가 어떠냐고 묻는다.
최영규,뚝,자신의 손가락을 꺾으며 소릴 듣는다<br><br>구석과 구석이 빛나는 모서리에서<br><br>어쩌면 그것은 방금 무너져 내린<br><br>울음으로 지어올린 벽(壁)이었을까<br><br>차분히 기대어 전해지지 못한 손짓<br><br>손가락 펼쳐보이던 꽃잎<br><br>휘파람 소리로 멀어지고 있다<br><br>소리가 굳어버린 밤을 지내며<br><br>이슬이 떨어지는<br><br>뚝.
정윤천,이후,"1<br>아름답지 않은 것들이 알아서 구별되기 시작했다. 멋대로, 새들과 나비와 장미를 인용했던 형형색색의 입들과 말들의 자리에, 지금부터는 시와 노래와 나팔꽃들을 그려 넣자고 한다. 미움과 증오에게도 손가락질을 하기로(하자고)한다. 눈물 뒤에서 쏟아져 나온 창과 송곳들을 던지려고 한다. 용서라는 허망한 말을 서둘러 내뱉지 않기로 한다<br><br>2<br>그때보다 한층 팔과 다리가 자란 아이들이 도서관 앞에서 멈추는 버스에서 내린다. 고궁과 전람회와 연극제에 가는 시간이 가까워 온다. 무등산과 제주도와 청산도의 올레길 위에서 마주친 너희들을 향하여 손을 흔들어 준다. 멀어져 가는 뒷모습들을 바라다본다."
김향미,부서진 오이,"자유 평등 평화 행복 가득한 곳 희망의 나라로, 노래를 불러도 희망은 검은 비닐봉투 속으로 쓸려 들어가는구나, 댕강 잘린 발가락 끝에서 또 잘려 나가는 때 낀 발톱들<br><br>신의 이야기는 집어치워버려<br>무수한 칼날을 받아도 끄떡없는 아둔한 가슴이<br>조금씩 깎아져 사라지는 몸을<br>모른 채 납작 엎드려 침묵하는 꼴이라니<br><br>생닭집 나무도마는 수 천 년 침묵의 밑동 한 부분을 그대로 옮겨온 묵직한 평화<br><br>언젠가 토막 날 몸이지만 씻어도<br>씻어도 두꺼운 때가 자꾸 내려앉아<br>입버릇처럼 뇌까리는 기도는 이제 집어치워버려<br>오래 달린 뒤꿈치, 갈라진 틈새에 쌓인 먼지로<br>기하학 무늬가 찍히는 기돗발<br><br>단호하게 드릴 수 있는 것이어야 해, 당장 수 개의 토막으로 나눠지는 제 몸통을 남기고 잘려나가는 닭 모가지처럼,<br><br>게으른 기도는 이제 걷어 치워버려"
윤석호,사랑 1,꽃은 상처에요<br>그래서 열미는 흉터지요<br>전생(前生)처럼<br>상처가 씨안 안에 미리 숨겨져 있었어요<br><br>상처를 저리 곱게 피어내려면<br>얼마나 많은 비명을 삼키며<br>목젖을 달구어야 했겠어요<br>흉터를 달디달게 삭혀내려고<br>허공가운데서 얼마나 버둥거렸겠어요<br><br>꽃이 상처라는 것을<br>나비는 먼저 알고 있었지요<br>그 아픔을 어루만지며<br>천천히 날개를 접었다 펼 때마다 다음 생의 상처를<br>또 숨겨놓곤 했었지요
신준수,조각보,"버려진 하천부지 고만고만한 뙈기밭 살붙이처럼 붙어있는데요 상추 파 쑥갓 고추 토마토 가지 시금치 얼갈이 오밀조밀 어깨 겨누고 있는 그게, 한 땀 한 땀 이어붙인 조각보입니다<br><br>꾸불텅꾸불텅 민달팽이<br>육필 선연한<br>푸진 밥상입니다<br><br>세상에 밥을 탐하는 것들<br><br>시장기 급한 여름이 확, 밥상보 걷어내듯 물길이 휩쓸고 간 지난해 덜 익은 것들 날것으로 쓸려간 밥상머리 몇 남은 건건이 일으켜 쿵쿵 지지대 박던 노인을 오늘 다시 봅니다<br><br>조심조심 밥물 맞추듯 푸성귀 매만지는 남루한 저 손길도 언제 쓸려갈지 모르는 밥상처럼 위태위태합니다<br><br>허겁지겁 허기 속으로 잦아든 초록의 밥상이나 초록에서 여물고 있는 씨앗들 묵정밭 같은 저 손에 다시 씨앗 떨굴지도 의문입니다<br><br>비어있는 밭이라야 다시 씨앗 묻을 수 있듯 가보지 않은 저쪽 어디 빈 밭을 점찍어 두었을지도 모르지요<br><br>맨 처음 고개 숙이고 나오던 물음표 같은 떡잎처럼<br>저 노인 구부정한 것이 새싹을 닮았습니다<br>곧 어느 곳으로든 옮겨질 모종처럼 말입니다"
이수행,덕혜 스님,"중생인가 수도승인가<br>구분하는 놈 누구냐, 내가<br>바지랑대에 걸린 빨래더냐<br>쳐다보지 마라, 네 곁에<br>뜨끈하게 출렁이는 체온으로<br>내가 네 속에 있느니,<br>옷이 아닌 살점으로 있느니"
서대선,또 다른 사막,모래 언덕들이 몸을 뒤척인다<br>사막에 부는 바람은 언제나<br>처음 당도한 손님<br>나침반을 손에 들고<br>나는<br>아득하다<br><br>한때<br>사랑이 북쪽인 줄 알았다<br>북극성에 닿으면<br>절대로 길 잃는 일 없는<br>북극성 같은 사랑이<br>등대처럼<br>기다려주는 줄 알았다<br><br>바라볼 때마다 지형이 바뀌는<br>사막에서<br>나침반을 꼬옥 쥐고<br>북극성을 따라갔건만<br>아 아<br>황사 가득한<br>모래 언덕만 모로 누워 있다
장선희,팔각의 방,"코끼리 행진이다<br>대리석 같은 천 개의 상아, 타지마할의 하얀 왕관을 지킨 보랏빛,<br>네 개의 첨탑을 닮은 코끼리 긴 속눈썹<br><br>밀림은 울음을 감춘 성<br>푸른 잎의 성곽 아래 세기의 서사가 묻혔어도<br>안개에 젖은 몸 터는 하얀 여인<br>숲을 지나서만 갈 수 있는 팔각의 방<br>팔 년 유폐 왕의 눈물론 닿을 수 없다<br><br>돌계단에 새겨진 그림자<br>붙잡을 수 없는 것들의 형상<br>모스크의 기도는 무릎 꿇는 자의 편<br>지혜의 꽃잎에 맡겨둔 향유<br>슬픈 문명을 잉태한<br>숲과 물의 낙원사상<br><br>베라 두르듯 둘러도<br>생로병사는 신의 영역,<br>마음의 수로 따라 회랑 건너가는 조각배<br>부르카에 가려진 타지마할<br>아라베스크, 접시꽃 피어난다<br>아라베스크, 무화과 초록 열매 매달린다<br><br>하늘의 달이 빠진 연못, 누구는 거기서 예언을 듣고, 발설하면 사랑을 잃는 암흑의 약속, 그러나 몸은 물러설 수 없는 최후의 성지, 키 큰 산사목 울타리 안이 울타리 밖을 그리워한다<br><br>죽음에 한 발짝 다가간 아침, 피비린내를 감춰도 사막의 별은 전설의 호롱에 불꽃을 선물한다 데칸고원에 먼저 도착해 있는 죽음, 아무리 먼 원정도 그걸 막을 순 없어 밤에 우는 새, 누군들 그게 왕의 말이 된다 여겼으랴<br><br>죽은 말고기로 연명한 전장의 밤은 사막이었을 뿐,<br>멈추지 않는 쥐와 벌레의 행군<br>광활한 영토도 여자의 가슴을 이길 수 없다는 걸,<br>궁정의 향로 아래 무릎 꿇어 입맞춤 하는 왕의 노구<br><br>야무나 강에 뿌리내린 현숙한 여인의 손<br>2만의 노예들 합창으로 불러도 오지 않는 단 걸<br>초화문 넝쿨 문양, 어언 400년을 자랐어도<br>아라베스크, 아라베스크 여전히 꿈꾸는 아라베스크<br><br>아그라엔 둥근 무덤<br>죽음의 왕에게 바친 화관, 하룻밤 새 백발이 된 왕<br>타지마할은 묘지일 뿐,<br><br>팔각으로 재단된, 겨우 몸 하나 얻은 슬픔이 전부<br>무슬림 굽은 칼끝 별빛 망루를 세울 때<br>청화의 푸른빛 곡주 잔에 담아 마시라 했던가<br><br>피에트라두라 피에트라두라 *<br><br>타클라마칸 건넌 고단한 모래바람<br>네 개의 미나르에 앉아<br>먼저 도착한 죽음을 호위할 뿐,"
서연우,봄 알레르기,"그녀가 그린 적 없는 불안한 파랑 하늘이<br>벚꽃가지를 잡아끌던 날, 나비는<br>알을 깨고 알을 먹는 애벌레를 만났다.<br>구성도 형태도 뒤집히지 않은 껍데기들의 포장<br>허약한 포장의 한쪽이 희망 없는 재채기를 한다.<br><br>숲보다 넓은 세계를 확보하려는 꽃 먼지가<br>명령 없이 싸우는 길 가운데에서, 그녀는<br>세상에 나오지 않은 애인과 춤을 춘다. 슬픈 사차원 병자<br>아무도 모르게 구름을 보고 첫 보물을 숨긴<br>나비는, 아직 거기 남아서 붉은 소리 찾고 있다.<br><br>밝고 가벼운 노란색 나비의 공간 아래<br>그녀는 선크림보다 부드러운 애인을 바른다.<br>이제 나비는 보이는 봄을 보며 숨겨진 봄을 찾는다.<br>늘 같은 생채기를 내며 흥정에서 이긴 나무가 옷을 갈아입는다.<br>실컷 자고 일어난 숲이 다시 젊어졌다.<br><br>뭉크의 절규 같은 어제가 무한 반복되는<br>그녀가 사는 세상의 무채색을<br>바른 마음을 가진 사람들이 있다고 바꿀 수는 없다.<br>나뭇잎의 흔적에서 숲이 되는 색을 파헤치며<br>나비의 소용돌이를 증언할 명암의 차이가 창을 깬다.<br><br>손가락을 구부리고 세게 흔들면 안기는 공기의 부드러움<br>세상의 모든 색을 담은 백과사전 같은 오늘은<br>온몸으로 키스를 부르는 꽃눈, 꽃눈이 내리는 날<br>그녀의 눈에서 가장 마지막 페이지로<br>나비는 스스로, 뺑소니치는 빛이 된다."
이화영,강을 건너간다,"두 나비가 강 이쪽에서 노닐다가<br>한 마리가 강을 건너간다<br><br>江 은 이별의 긴 틈이다<br>이별은 아주 멀어져야 아름다운 법<br>등을 돌려 강을 건너는 나비의 눈이 젖어 있다면<br>강은 더 격렬하게 안개를 피워 이별을 감춰 주리라<br>그리하여 오늘밤 강에 내려와<br>더 젖어드는 물별은 이별의 사생아<br>기억을 모르는 나비가 별이 된다 했다<br>넘치는 기억을 털어내려고 그의 날갯짓은 숨이 가쁠 터<br><br>내가 꽃일 때 소리 없이 날아와<br>여린 입술을 묻고 고충을 털어놓던,<br>이별을 예감하며 격렬했던,<br>그 나비가 흘리고 간 노래 한 소절<br>차갑게 굳어버린 심장을 깨뜨리며 흘러간다<br>팔랑,"
이 안,빗방울 펜던트,"너에게 생일 선물로 받은<br>빗방울 펜던트<br><br>문구점에서 파는 오백 원짜리처럼 생긴<br>이 싸 보이는 펜던트가 실은,<br><br>지난여름 비 오던 날<br>토란잎이 동글동글 궁글려 만든 거라는 걸<br><br>그걸 잘 받아<br>서늘한 그늘에서 열흘<br>짜랑짜랑한 가을 햇볕에 또 열흘<br>똥글똥글<br>딴딴하게<br>말려 만든 거라는 걸<br><br>나는 알아<br>그런 놀라운 기술이 너에게 있다는 걸<br><br>고마원 나도 너에게<br>반짝반짝 빛나고<br>방울방울 소리가 들리는<br>귀고리를 줄게<br><br>밤바다<br>별빛 부스러기와 달빛 부스러기를 긁어모아<br>동글동글 굴려 놓았어<br>이제 살살 방울벌레 울음소리를 달래어<br>이 안에 가두면 성공이야"
안 민,큐브,모르는 경로였다 별들의 공전과 상관없이 운항하다 멈추고 멈추다 운항했다 중심에 가까워졌다 기억의 과잉으로 바닥에 추락하기도 했다<br><br>얼굴이 후면이 되었다가 후면이 얼굴이 되기도 했다 때론 경험한 길 같았지만 깊고 어두운 내부였다 어디선가 울음 삼키는 소리도 들려왔고<br><br>흩어 놓은 좌표와 흐린 일기 안에서 불화했다 누구도 기상을 예보해주지 않았다 길은 딱딱하고 수분이 없었지만 어느 날은 비가 내렸고 또 어느 날은 눈이 내렸다<br><br>알 수는 없지만 너 또한 그러했을 것이다 누군가 생을 헝클어 놓은 그 날 이후 나는 너 아닌 이와 만나고 헤어지고 다시 또 만나고 헤어졌다 지도를 분실한 나는 퍼즐 속의 편지였고 편지 속의 퍼즐이었다<br><br>우린 흐릿하다 하지만 기억하지 못하는 어떤 날 12개의 출입구가 있는 2번 지하도 계단을 내가 내려갔을 때 너는 3번 지하도 계단을 오르고 있었는지 모른다 혹은 내가 탄 지하철 칸이 플랫폼을 서서히 빠져나갈 때 계단 쪽으로 사라지던 뒷모습이 너였을지 모른다 54개의 면처럼<br><br>혼잡한 원형 교차로 신호등 저쪽에서 너로 착각한 얼굴을 주시한 적 있다 그 순간 모든 게 정지되었다 그것은 전생의 어느 구간에선 수백 년이었는지도 모른다 자동차 한 대가 굉음을 울리며 질주하자 카오스는 반복되었고<br><br>누구도 만나지 말아야지 각오했지만 생은 뒤죽박죽 섞인다 모순의 조각들이 팽창한다 조각난 마음이 살 속에서 아프게 살을 찌른다 겨울이 막 시작되고 있다
김 락,나무가 견디는 법,눈썹에 하얀 손목을 올린 산처럼 점점이<br>슬픈 자세로 버티는 불안들<br><br>폭풍 속으로 사람들이 걸어가고<br>연기를 내뿜는 나무는<br>주위를 뛰어다니지<br><br>늙은 개가 배를 깔고 앉은 무덤<br>일곱 마리의 노새가 끌고 온 투명한 장막<br>아기가 사라진 갈색 요람<br>발톱이 감춰진 채 버려진 털장갑<br>바닥보다 약간 높은 그 자리<br>주위를 나무는 뛰어다니지<br><br>아침의 하얀 거품덩어리가 떠돌 때 숲<br>몸집이 작은 멧돼지가 절룩이며 사라진 그 자리<br>쓰라린 무력감의 청년들이<br>숨을 거두지<br><br>부드럽게 떠도는 허물<br>주위를 나무들이 뛰어다니지<br>몸에 푸른 불을 지피며
박소원,예니세이 강가에 서 있었네,"굳게 믿고 가던 길이 뜻밖에 뚝 끊겼을 때<br>오도 가도 못하고<br>오래도록 하늘만 바라볼 때<br>사실처럼 귀 옆에 귀가 하나씩 더 생겨났다네<br><br>육 손처럼 돋아난 귀와 나의 두 귀를 열어 두고<br>문득 나는 또 걷는 법을 바꾸는 것이네<br>누군가의 태명台命 같은 예니세이<br>예니세이 강가에서 느닷없이 나는 흐린 물이 되었네<br><br>옆걸음으로 -- 난류로 변하는 그 곳까지<br>물의 희망을 품는 나는 슬픔일까,<br>시간의 소용돌이도 잔잔해지고<br>가슴 아픈 일들 다시는 일어나지 않을 것 같은<br>그 곳까지, 강물이 마를때까지 가만가만 흘러가<br><br>저장기 어느 물목에선가<br>나는 또 걷는 법을 바꿀 것이네<br>서서히 해가 지기 시작하는 외지外地 의 자정무렵<br>나의 믿음은 물의 힘으로<br>더 먼 곳으로 더 어두운 곳으로 흘러갔다네<br><br>몇 만 년, 오늘 現在 이 지나가면 나는 알게 될 것이네<br>나의 길들은 왜 무정無情 하게 끊기고 끊겨야하는지<br>그때마다 나는 왜 걷는 법을 먼저 바꾸는지<br>하지만 지금의 나는 아무것도 모른다네"
